millis,time,mode,dt_control,v_raw,v_hat,v_ref,z_ref,z_meas,u_intVertical,u_pi,leftThrust,rightThrust,
113150,18:02:02,ALTITUDE_HOLD,0.1,-0.08,-0.08,0.079,1,0.868,-0.215,0,0,0,
113250,18:02:02,ALTITUDE_HOLD,0.1,-0.05,-0.05,0.082,1,0.863,-0.213,0,0,0,
113350,18:02:02,ALTITUDE_HOLD,0.1,-0.06,-0.06,0.086,1,0.857,-0.212,0,0,0,
113450,18:02:02,ALTITUDE_HOLD,0.1,-0.06,-0.06,0.089,1,0.851,-0.211,0,0,0,
113550,18:02:02,ALTITUDE_HOLD,0.1,-0.06,-0.06,0.093,1,0.845,-0.209,0,0,0,
113650,18:02:03,ALTITUDE_HOLD,0.1,-0.05,-0.05,0.096,1,0.84,-0.208,0,0,0,
113750,18:02:03,ALTITUDE_HOLD,0.1,-0.09,-0.09,0.101,1,0.831,-0.206,0,0,0,
113850,18:02:03,ALTITUDE_HOLD,0.1,-0.02,-0.02,0.103,1,0.829,-0.205,0,0,0,
113950,18:02:03,ALTITUDE_HOLD,0.1,-0.1,-0.1,0.109,1,0.819,-0.203,0,0,0,
114050,18:02:03,ALTITUDE_HOLD,0.1,-0.01,-0.01,0.109,1,0.818,-0.202,0,0,0,
114150,18:02:03,ALTITUDE_HOLD,0.1,-0.09,-0.09,0.115,1,0.809,-0.2,0,0,0,
114250,18:02:03,ALTITUDE_HOLD,0.1,-0.05,-0.05,0.118,1,0.804,-0.199,0,0,0,
114350,18:02:03,ALTITUDE_HOLD,0.1,-0.08,-0.08,0.122,1,0.796,-0.197,0,0,0,
114450,18:02:03,ALTITUDE_HOLD,0.1,-0.05,-0.05,0.125,1,0.791,-0.196,0,0,0,
114550,18:02:03,ALTITUDE_HOLD,0.1,-0.07,-0.07,0.13,1,0.784,-0.194,0,0,0,
114650,18:02:04,ALTITUDE_HOLD,0.1,-0.05,-0.05,0.133,1,0.779,-0.192,0,0,0,
114750,18:02:04,ALTITUDE_HOLD,0.1,-0.07,-0.07,0.137,1,0.772,-0.19,0,0,0,
114850,18:02:04,ALTITUDE_HOLD,0.1,-0.05,-0.05,0.14,1,0.767,-0.189,0,0,0,
114950,18:02:04,ALTITUDE_HOLD,0.1,-0.08,-0.08,0.145,1,0.759,-0.187,0,0,0,
115050,18:02:04,ALTITUDE_HOLD,0.1,-0.03,-0.03,0.146,1,0.756,-0.185,0,0,0,
115150,18:02:04,ALTITUDE_HOLD,0.1,-0.08,-0.08,0.151,1,0.748,-0.183,0,0,0,
115250,18:02:04,ALTITUDE_HOLD,0.1,-0.08,-0.08,0.156,1,0.74,-0.181,0,0,0,
115350,18:02:04,ALTITUDE_HOLD,0.1,-0.07,-0.07,0.16,1,0.733,-0.179,0,0,0,
115450,18:02:04,ALTITUDE_HOLD,0.1,-0.07,-0.07,0.164,1,0.726,-0.177,0,0,0,
115550,18:02:04,ALTITUDE_HOLD,0.1,-0.07,-0.07,0.169,1,0.719,-0.174,0,0,0,
115650,18:02:05,ALTITUDE_HOLD,0.1,-0.06,-0.06,0.172,1,0.713,-0.172,0,0,0,
115750,18:02:05,ALTITUDE_HOLD,0.1,-0.06,-0.06,0.176,1,0.707,-0.17,0,0,0,
115850,18:02:05,ALTITUDE_HOLD,0.1,-0.08,-0.08,0.181,1,0.699,-0.168,0,0,0,
115950,18:02:05,ALTITUDE_HOLD,0.1,-0.04,-0.04,0.183,1,0.695,-0.166,0,0,0,
116050,18:02:05,ALTITUDE_HOLD,0.1,-0.04,-0.04,0.185,1,0.691,-0.164,0,0,0,
116152,18:02:05,ALTITUDE_HOLD,0.1,-0.1,-0.1,0.191,1,0.681,-0.161,0,0,0,
116252,18:02:05,ALTITUDE_HOLD,0.1,-0.02,-0.02,0.193,1,0.679,-0.159,0,0,0,
116352,18:02:05,ALTITUDE_HOLD,0.1,-0.09,-0.09,0.198,1,0.67,-0.157,0,0,0,
116452,18:02:05,ALTITUDE_HOLD,0.1,-0.03,-0.03,0.2,1,0.667,-0.155,0,0,0,
116552,18:02:05,ALTITUDE_HOLD,0.1,-0.09,-0.09,0.205,1,0.658,-0.152,0,0,0,
116652,18:02:06,ALTITUDE_HOLD,0.1,-0.04,-0.04,0.208,1,0.654,-0.15,0,0,0,
116752,18:02:06,ALTITUDE_HOLD,0.1,-0.09,-0.09,0.213,1,0.645,-0.147,0,0,0,
116852,18:02:06,ALTITUDE_HOLD,0.102,-0.078,-0.078,0.218,1,0.637,-0.144,0,0,0,
116952,18:02:06,ALTITUDE_HOLD,0.1,-0.03,-0.03,0.22,1,0.634,-0.142,0,0,0,
117052,18:02:06,ALTITUDE_HOLD,0.1,-0.07,-0.07,0.224,1,0.627,-0.139,0,0,0,
117152,18:02:06,ALTITUDE_HOLD,0.1,-0.06,-0.06,0.227,1,0.621,-0.137,0,0,0,
117252,18:02:06,ALTITUDE_HOLD,0.1,-0.07,-0.07,0.232,1,0.614,-0.134,0,0,0,
117352,18:02:06,ALTITUDE_HOLD,0.1,-0.05,-0.05,0.235,1,0.609,-0.132,0,0,0,
117452,18:02:06,ALTITUDE_HOLD,0.1,-0.08,-0.08,0.239,1,0.601,-0.129,0,0,0,
117552,18:02:06,ALTITUDE_HOLD,0.1,-0.03,-0.03,0.241,1,0.598,-0.126,0,0,0,
117652,18:02:07,ALTITUDE_HOLD,0.1,-0.08,-0.08,0.246,1,0.59,-0.123,0,0,0,
117752,18:02:07,ALTITUDE_HOLD,0.1,-0.03,-0.03,0.248,1,0.587,-0.121,0,0,0,
117852,18:02:07,ALTITUDE_HOLD,0.1,-0.08,-0.08,0.253,1,0.579,-0.118,0,0,0,
117952,18:02:07,ALTITUDE_HOLD,0.1,-0.04,-0.04,0.255,1,0.575,-0.115,0,0,0,
118052,18:02:07,ALTITUDE_HOLD,0.1,-0.08,-0.08,0.26,1,0.567,-0.112,0,0,0,
118152,18:02:07,ALTITUDE_HOLD,0.1,-0.03,-0.03,0.262,1,0.564,-0.109,0,0,0,
118252,18:02:07,ALTITUDE_HOLD,0.1,-0.07,-0.07,0.266,1,0.557,-0.106,0,0,0,
118352,18:02:07,ALTITUDE_HOLD,0.1,-0.06,-0.06,0.269,1,0.551,-0.103,0,0,0,
118452,18:02:07,ALTITUDE_HOLD,0.1,-0.04,-0.04,0.272,1,0.547,-0.101,0,0,0,
118552,18:02:07,ALTITUDE_HOLD,0.1,-0.08,-0.08,0.277,1,0.539,-0.097,0,0,0,
118652,18:02:08,ALTITUDE_HOLD,0.1,-0.06,-0.06,0.28,1,0.533,-0.094,0,0,0,
118752,18:02:08,ALTITUDE_HOLD,0.1,-0.04,-0.04,0.283,1,0.529,-0.092,0,0,0,
118852,18:02:08,ALTITUDE_HOLD,0.1,-0.08,-0.08,0.287,1,0.521,-0.088,0,0,0,
118952,18:02:08,ALTITUDE_HOLD,0.1,-0.02,-0.02,0.289,1,0.519,-0.085,0,0,0,
119052,18:02:08,ALTITUDE_HOLD,0.1,-0.08,-0.08,0.293,1,0.511,-0.082,0,0,0,
119152,18:02:08,ALTITUDE_HOLD,0.1,-0.02,-0.02,0.295,1,0.509,-0.079,0,0,0,
119252,18:02:08,ALTITUDE_HOLD,0.1,-0.07,-0.07,0.299,1,0.502,-0.076,0,0,0,
119352,18:02:08,ALTITUDE_HOLD,0.1,-0.03,-0.03,0.301,1,0.499,-0.073,0,0,0,
119452,18:02:08,ALTITUDE_HOLD,0.1,-0.05,-0.05,0.304,1,0.494,-0.07,0,0,0,
119552,18:02:08,ALTITUDE_HOLD,0.1,-0.04,-0.04,0.306,1,0.49,-0.067,0,0,0,
119652,18:02:09,ALTITUDE_HOLD,0.1,-0.05,-0.05,0.309,1,0.485,-0.063,0,0,0,
119752,18:02:09,ALTITUDE_HOLD,0.1,-0.04,-0.04,0.311,1,0.481,-0.06,0,0,0,
119852,18:02:09,ALTITUDE_HOLD,0.1,-0.04,-0.04,0.314,1,0.477,-0.057,0,0,0,
119952,18:02:09,ALTITUDE_HOLD,0.1,-0.04,-0.04,0.316,1,0.473,-0.054,0,0,0,
120052,18:02:09,ALTITUDE_HOLD,0.1,-0.03,-0.03,0.318,1,0.47,-0.051,0,0,0,
120152,18:02:09,ALTITUDE_HOLD,0.1,-0.06,-0.06,0.322,1,0.464,-0.047,0,0,0,
120252,18:02:09,ALTITUDE_HOLD,0.1,-0.03,-0.03,0.323,1,0.461,-0.044,0,0,0,
120352,18:02:09,ALTITUDE_HOLD,0.1,-0.03,-0.03,0.325,1,0.458,-0.041,0,0,0,
120452,18:02:09,ALTITUDE_HOLD,0.1,-0.04,-0.04,0.328,1,0.454,-0.038,0,0,0,
120552,18:02:09,ALTITUDE_HOLD,0.1,-0.02,-0.02,0.329,1,0.452,-0.034,0,0,0,
120652,18:02:10,ALTITUDE_HOLD,0.1,-0.06,-0.06,0.332,1,0.446,-0.031,0,0,0,
120752,18:02:10,ALTITUDE_HOLD,0.1,0.01,0.01,0.332,1,0.447,-0.028,0,0,0,
120852,18:02:10,ALTITUDE_HOLD,0.1,-0.06,-0.06,0.335,1,0.441,-0.024,0,0,0,
120952,18:02:10,ALTITUDE_HOLD,0.1,0.01,0.01,0.335,1,0.442,-0.022,0,0,0,
121052,18:02:10,ALTITUDE_HOLD,0.1,-0.05,-0.05,0.338,1,0.437,-0.018,0,0,0,
121152,18:02:10,ALTITUDE_HOLD,0.1,-0.01,-0.01,0.338,1,0.436,-0.015,0,0,0,
121252,18:02:10,ALTITUDE_HOLD,0.1,-0.01,-0.01,0.339,1,0.435,-0.012,0,0,0,
121352,18:02:10,ALTITUDE_HOLD,0.1,-0.02,-0.02,0.34,1,0.433,-0.009,0,0,0,
121452,18:02:10,ALTITUDE_HOLD,0.1,-0.01,-0.01,0.341,1,0.432,-0.005,0,0,0,
121552,18:02:10,ALTITUDE_HOLD,0.1,-0.01,-0.01,0.341,1,0.431,-0.002,0,0,0,
121652,18:02:11,ALTITUDE_HOLD,0.1,0.02,0.02,0.34,1,0.433,0.001,0,0,0,
121752,18:02:11,ALTITUDE_HOLD,0.1,-0.02,-0.02,0.341,1,0.431,0.004,0,0,0,
121852,18:02:11,ALTITUDE_HOLD,0.1,0.01,0.01,0.341,1,0.432,0.007,0,0,0,
121952,18:02:11,ALTITUDE_HOLD,0.1,0,0,0.341,1,0.432,0.01,0,0,0,
122052,18:02:11,ALTITUDE_HOLD,0.1,0.01,0.01,0.34,1,0.433,0.013,0,0,0,
122152,18:02:11,ALTITUDE_HOLD,0.1,0,0,0.34,1,0.433,0.016,0,0,0,
122252,18:02:11,ALTITUDE_HOLD,0.1,0.02,0.02,0.339,1,0.435,0.019,0,0,0,
122352,18:02:11,ALTITUDE_HOLD,0.1,0,0,0.339,1,0.435,0.022,0,0,0,
122452,18:02:11,ALTITUDE_HOLD,0.1,0.03,0.03,0.337,1,0.438,0.025,0,0,0,
122552,18:02:11,ALTITUDE_HOLD,0.1,0.01,0.01,0.337,1,0.439,0.028,0,0,0,
122652,18:02:12,ALTITUDE_HOLD,0.1,0.03,0.03,0.335,1,0.442,0.03,0,0,0,
122752,18:02:12,ALTITUDE_HOLD,0.1,0.01,0.01,0.334,1,0.443,0.033,0,0,0,
122852,18:02:12,ALTITUDE_HOLD,0.1,0.05,0.05,0.331,1,0.448,0.036,0,0,0,
122952,18:02:12,ALTITUDE_HOLD,0.1,0.02,0.02,0.33,1,0.45,0.039,0,0,0,
123052,18:02:12,ALTITUDE_HOLD,0.1,0.03,0.03,0.328,1,0.453,0.041,0,0,0,
123152,18:02:12,ALTITUDE_HOLD,0.1,0.03,0.03,0.326,1,0.456,0.044,0,0,0,
123252,18:02:12,ALTITUDE_HOLD,0.1,0.04,0.04,0.324,1,0.46,0.047,0,0,0,
123352,18:02:12,ALTITUDE_HOLD,0.1,0.02,0.02,0.323,1,0.462,0.049,0,0,0,
123452,18:02:12,ALTITUDE_HOLD,0.1,0.07,0.07,0.319,1,0.469,0.051,0,0,0,
123552,18:02:12,ALTITUDE_HOLD,0.1,0.02,0.02,0.317,1,0.471,0.054,0,0,0,
123652,18:02:13,ALTITUDE_HOLD,0.1,0.06,0.06,0.314,1,0.477,0.056,0,0,0,
123752,18:02:13,ALTITUDE_HOLD,0.1,0.02,0.02,0.313,1,0.479,0.059,0,0,0,
123852,18:02:13,ALTITUDE_HOLD,0.1,0.07,0.07,0.308,1,0.486,0.061,0,0,0,
123952,18:02:13,ALTITUDE_HOLD,0.1,0.02,0.02,0.307,1,0.488,0.064,0,0,0,
124052,18:02:13,ALTITUDE_HOLD,0.1,0.08,0.08,0.302,1,0.496,0.066,0,0,0,
124152,18:02:13,ALTITUDE_HOLD,0.1,0.04,0.04,0.3,1,0.5,0.068,0,0,0,
124252,18:02:13,ALTITUDE_HOLD,0.1,0.07,0.07,0.296,1,0.507,0.07,0,0,0,
124352,18:02:13,ALTITUDE_HOLD,0.1,0.07,0.07,0.292,1,0.514,0.072,0,0,0,
124452,18:02:13,ALTITUDE_HOLD,0.1,0.07,0.07,0.287,1,0.521,0.074,0,0,0,
124552,18:02:13,ALTITUDE_HOLD,0.1,0.07,0.07,0.283,1,0.528,0.076,0,0,0,
124652,18:02:14,ALTITUDE_HOLD,0.1,0.09,0.09,0.278,1,0.537,0.078,0,0,0,
124752,18:02:14,ALTITUDE_HOLD,0.1,0.04,0.04,0.275,1,0.541,0.08,0,0,0,
124852,18:02:14,ALTITUDE_HOLD,0.1,0.11,0.11,0.269,1,0.552,0.081,0,0,0,
124952,18:02:14,ALTITUDE_HOLD,0.1,0.06,0.06,0.265,1,0.558,0.083,0,0,0,
125052,18:02:14,ALTITUDE_HOLD,0.1,0.09,0.09,0.26,1,0.567,0.085,0,0,0,
125152,18:02:14,ALTITUDE_HOLD,0.1,0.06,0.06,0.256,1,0.573,0.086,0,0,0,
125252,18:02:14,ALTITUDE_HOLD,0.1,0.11,0.11,0.25,1,0.584,0.088,0,0,0,
125352,18:02:14,ALTITUDE_HOLD,0.1,0.04,0.04,0.247,1,0.588,0.09,0,0,0,
125452,18:02:14,ALTITUDE_HOLD,0.1,0.13,0.13,0.239,1,0.601,0.091,0,0,0,
125552,18:02:14,ALTITUDE_HOLD,0.1,0.04,0.04,0.237,1,0.605,0.092,0,0,0,
125652,18:02:15,ALTITUDE_HOLD,0.1,0.12,0.12,0.23,1,0.617,0.093,0,0,0,
125752,18:02:15,ALTITUDE_HOLD,0.1,0.05,0.05,0.227,1,0.622,0.095,0,0,0,
125852,18:02:15,ALTITUDE_HOLD,0.1,0.13,0.13,0.219,1,0.635,0.096,0,0,0,
125952,18:02:15,ALTITUDE_HOLD,0.1,0.05,0.05,0.216,1,0.64,0.097,0,0,0,
126052,18:02:15,ALTITUDE_HOLD,0.1,0.14,0.14,0.208,1,0.654,0.098,0,0,0,
126152,18:02:15,ALTITUDE_HOLD,0.1,0.05,0.05,0.205,1,0.659,0.099,0,0,0,
126252,18:02:15,ALTITUDE_HOLD,0.1,0.12,0.12,0.197,1,0.671,0.1,0,0,0,
126352,18:02:15,ALTITUDE_HOLD,0.1,0.1,0.1,0.191,1,0.681,0.101,0,0,0,
126452,18:02:15,ALTITUDE_HOLD,0.1,0.09,0.09,0.186,1,0.69,0.102,0,0,0,
126552,18:02:15,ALTITUDE_HOLD,0.1,0.09,0.09,0.181,1,0.699,0.102,0,0,0,
126652,18:02:16,ALTITUDE_HOLD,0.1,0.11,0.11,0.174,1,0.71,0.103,0,0,0,
126752,18:02:16,ALTITUDE_HOLD,0.1,0.06,0.06,0.17,1,0.716,0.104,0,0,0,
126852,18:02:16,ALTITUDE_HOLD,0.1,0.14,0.14,0.162,1,0.73,0.104,0,0,0,
126952,18:02:16,ALTITUDE_HOLD,0.1,0.04,0.04,0.16,1,0.734,0.105,0,0,0,
127052,18:02:16,ALTITUDE_HOLD,0.1,0.15,0.15,0.151,1,0.749,0.105,0,0,0,
127152,18:02:16,ALTITUDE_HOLD,0.1,0.06,0.06,0.147,1,0.755,0.106,0,0,0,
127252,18:02:16,ALTITUDE_HOLD,0.1,0.15,0.15,0.138,1,0.77,0.106,0,0,0,
127352,18:02:16,ALTITUDE_HOLD,0.1,0.08,0.08,0.133,1,0.778,0.106,0,0,0,
127452,18:02:16,ALTITUDE_HOLD,0.1,0.12,0.12,0.126,1,0.79,0.106,0,0,0,
127552,18:02:16,ALTITUDE_HOLD,0.1,0.09,0.09,0.121,1,0.799,0.107,0,0,0,
127652,18:02:17,ALTITUDE_HOLD,0.1,0.11,0.11,0.114,1,0.81,0.107,0,0,0,
127752,18:02:17,ALTITUDE_HOLD,0.1,0.09,0.09,0.109,1,0.819,0.107,0,0,0,
127852,18:02:17,ALTITUDE_HOLD,0.1,0.12,0.12,0.101,1,0.831,0.107,0,0,0,
127952,18:02:17,ALTITUDE_HOLD,0.1,0.08,0.08,0.097,1,0.839,0.107,0,0,0,
128052,18:02:17,ALTITUDE_HOLD,0.1,0.08,0.08,0.092,1,0.847,0.107,0,0,0,
128152,18:02:17,ALTITUDE_HOLD,0.1,0.16,0.16,0.082,1,0.863,0.106,0,0,0,
128252,18:02:17,ALTITUDE_HOLD,0.1,0.05,0.05,0.079,1,0.868,0.107,0,0,0,
128352,18:02:17,ALTITUDE_HOLD,0.1,0.17,0.17,0.069,1,0.885,0.106,0,0,0,
128452,18:02:17,ALTITUDE_HOLD,0.1,0.06,0.06,0.065,1,0.891,0.106,0,0,0,
128552,18:02:17,ALTITUDE_HOLD,0.1,0.17,0.17,0.055,1,0.908,0.105,0,0,0,
128652,18:02:18,ALTITUDE_HOLD,0.1,0.06,0.06,0.052,1,0.914,0.105,0,0,0,
128752,18:02:18,ALTITUDE_HOLD,0.1,0.12,0.12,0.044,1,0.926,0.104,0,0,0,
128852,18:02:18,ALTITUDE_HOLD,0.1,0.08,0.08,0.04,1,0.934,0.104,0,0,0,
128952,18:02:18,ALTITUDE_HOLD,0.1,0.06,0.06,0.036,1,0.94,0.103,0,0,0,
129052,18:02:18,ALTITUDE_HOLD,0.1,0.15,0.15,0.027,1,0.955,0.102,0,0,0,
129152,18:02:18,ALTITUDE_HOLD,0.1,0.07,0.07,0.023,1,0.962,0.102,0,0,0,
129252,18:02:18,ALTITUDE_HOLD,0.1,0.13,0.13,0.015,1,0.975,0.101,0,0,0,
129352,18:02:18,ALTITUDE_HOLD,0.1,0.08,0.08,0.01,1,0.983,0.1,0,0,0,
129452,18:02:18,ALTITUDE_HOLD,0.1,0.09,0.09,0.005,1,0.992,0.099,0,0,0,
129552,18:02:18,ALTITUDE_HOLD,0.1,0.11,0.11,-0.002,1,1.003,0.083,0,0,0,
129652,18:02:19,ALTITUDE_HOLD,0.1,0.07,0.07,-0.006,1,1.01,0.071,0,0,0,
129752,18:02:19,ALTITUDE_HOLD,0.1,0.11,0.11,-0.013,1,1.021,0.053,0,0,0,
129852,18:02:19,ALTITUDE_HOLD,0.1,0.08,0.08,-0.017,1,1.029,0.038,0,0,0,
129952,18:02:19,ALTITUDE_HOLD,0.1,0.1,0.1,-0.023,1,1.039,0.02,0,0,0,
130052,18:02:19,ALTITUDE_HOLD,0.1,0.06,0.06,-0.027,1,1.045,0.007,0,0,0,
130152,18:02:19,ALTITUDE_HOLD,0.1,0.14,0.14,-0.035,1,1.059,-0.02,0,0,0,
130252,18:02:19,ALTITUDE_HOLD,0.1,0.02,0.02,-0.037,1,1.061,-0.028,0,0,0,
130352,18:02:19,ALTITUDE_HOLD,0.1,0.13,0.13,-0.044,1,1.074,-0.054,0,0,0,
130452,18:02:19,ALTITUDE_HOLD,0.1,0.07,0.07,-0.049,1,1.081,-0.072,0,0,0,
130552,18:02:19,ALTITUDE_HOLD,0.1,0.06,0.06,-0.052,1,1.087,-0.089,0,0,0,
130652,18:02:20,ALTITUDE_HOLD,0.1,0.08,0.08,-0.057,1,1.095,-0.109,0,0,0,
130752,18:02:20,ALTITUDE_HOLD,0.1,0.11,0.11,-0.064,1,1.106,-0.136,0,0,0,
130852,18:02:20,ALTITUDE_HOLD,0.1,0.06,0.06,-0.067,1,1.112,-0.155,0,0,0,
130952,18:02:20,ALTITUDE_HOLD,0.1,0.12,0.12,-0.074,1,1.124,-0.184,0,0,0,
131052,18:02:20,ALTITUDE_HOLD,0.1,0.08,0.08,-0.079,1,1.132,-0.208,0,0,0,
131152,18:02:20,ALTITUDE_HOLD,0.1,0.07,0.07,-0.083,1,1.139,-0.231,0,0,0,
131252,18:02:20,ALTITUDE_HOLD,0.1,0.03,0.03,-0.085,1,1.142,-0.248,0,0,0,
131352,18:02:20,ALTITUDE_HOLD,0.1,0.1,0.1,-0.091,1,1.152,-0.277,0,0,0,
131452,18:02:20,ALTITUDE_HOLD,0.1,0.01,0.01,-0.092,1,1.153,-0.292,0,0,0,
131552,18:02:20,ALTITUDE_HOLD,0.1,0.09,0.09,-0.097,1,1.162,-0.32,0,0,0,
131652,18:02:21,ALTITUDE_HOLD,0.1,0.01,0.01,-0.098,1,1.163,-0.336,0,0,0,
131752,18:02:21,ALTITUDE_HOLD,0.1,0.09,0.09,-0.103,1,1.172,-0.365,0,0,0,
131852,18:02:21,ALTITUDE_HOLD,0.1,-0.01,-0.01,-0.103,1,1.171,-0.379,0,0,0,
131952,18:02:21,ALTITUDE_HOLD,0.1,0.09,0.09,-0.108,1,1.18,-0.379,0,0,0,
132052,18:02:21,ALTITUDE_HOLD,0.1,0.03,0.03,-0.11,1,1.183,-0.4,0,0,0,
132152,18:02:21,ALTITUDE_HOLD,0.1,0.05,0.05,-0.113,1,1.188,-0.424,0,0,0,
132252,18:02:21,ALTITUDE_HOLD,0.1,0.08,0.08,-0.118,1,1.196,-0.424,0,0,0,
132352,18:02:21,ALTITUDE_HOLD,0.1,0.03,0.03,-0.119,1,1.199,-0.447,0,0,0,
132452,18:02:21,ALTITUDE_HOLD,0.1,0.07,0.07,-0.124,1,1.206,-0.447,0,0,0,
132552,18:02:21,ALTITUDE_HOLD,0.1,0.06,0.06,-0.127,1,1.212,-0.447,0,0,0,
132652,18:02:22,ALTITUDE_HOLD,0.1,0.03,0.03,-0.129,1,1.215,-0.471,0,0,0,
132752,18:02:22,ALTITUDE_HOLD,0.1,0.07,0.07,-0.133,1,1.222,-0.471,0,0,0,
132852,18:02:22,ALTITUDE_HOLD,0.1,0.01,0.01,-0.134,1,1.223,-0.492,0,0,0,
132952,18:02:22,ALTITUDE_HOLD,0.1,0.05,0.05,-0.137,1,1.228,-0.492,0,0,0,
133052,18:02:22,ALTITUDE_HOLD,0.1,0.02,0.02,-0.138,1,1.23,-0.492,0,0,0,
133152,18:02:22,ALTITUDE_HOLD,0.1,0.05,0.05,-0.141,1,1.235,-0.492,0,0,0,
133252,18:02:22,ALTITUDE_HOLD,0.1,0.02,0.02,-0.142,1,1.237,-0.492,0,0,0,
133352,18:02:22,ALTITUDE_HOLD,0.1,0.03,0.03,-0.144,1,1.24,-0.492,0,0,0,
133452,18:02:22,ALTITUDE_HOLD,0.1,0.04,0.04,-0.146,1,1.244,-0.492,0,0,0,
133552,18:02:22,ALTITUDE_HOLD,0.1,0.01,0.01,-0.147,1,1.245,-0.492,0,0,0,
133652,18:02:23,ALTITUDE_HOLD,0.1,-0.02,-0.02,-0.146,1,1.243,-0.511,0,0,0,
133752,18:02:23,ALTITUDE_HOLD,0.1,0.06,0.06,-0.149,1,1.249,-0.511,0,0,0,
133852,18:02:23,ALTITUDE_HOLD,0.1,0.01,0.01,-0.15,1,1.25,-0.511,0,0,0,
133952,18:02:23,ALTITUDE_HOLD,0.1,0.06,0.06,-0.154,1,1.256,-0.511,0,0,0,
134052,18:02:23,ALTITUDE_HOLD,0.1,-0.02,-0.02,-0.152,1,1.254,-0.531,0,0,0,
134152,18:02:23,ALTITUDE_HOLD,0.1,0.04,0.04,-0.155,1,1.258,-0.531,0,0,0,
134252,18:02:23,ALTITUDE_HOLD,0.1,-0.02,-0.02,-0.154,1,1.256,-0.551,0,0,0,
134352,18:02:23,ALTITUDE_HOLD,0.1,0.04,0.04,-0.156,1,1.26,-0.551,0,0,0,
134452,18:02:23,ALTITUDE_HOLD,0.1,0.02,0.02,-0.157,1,1.262,-0.551,0,0,0,
134552,18:02:23,ALTITUDE_HOLD,0.1,-0.01,-0.01,-0.157,1,1.261,-0.551,0,0,0,
134652,18:02:24,ALTITUDE_HOLD,0.1,-0.01,-0.01,-0.156,1,1.26,-0.551,0,0,0,
134752,18:02:24,ALTITUDE_HOLD,0.1,0.01,0.01,-0.157,1,1.261,-0.551,0,0,0,
134852,18:02:24,ALTITUDE_HOLD,0.1,-0.03,-0.03,-0.155,1,1.258,-0.57,0,0,0,
134952,18:02:24,ALTITUDE_HOLD,0.1,0.01,0.01,-0.155,1,1.259,-0.57,0,0,0,
135052,18:02:24,ALTITUDE_HOLD,0.1,0.01,0.01,-0.156,1,1.26,-0.57,0,0,0,
135152,18:02:24,ALTITUDE_HOLD,0.1,-0.02,-0.02,-0.155,1,1.258,-0.57,0,0,0,
135252,18:02:24,ALTITUDE_HOLD,0.1,0,0,-0.155,1,1.258,-0.57,0,0,0,
135352,18:02:24,ALTITUDE_HOLD,0.1,0.03,0.03,-0.157,1,1.261,-0.57,0,0,0,
135452,18:02:24,ALTITUDE_HOLD,0.1,-0.04,-0.04,-0.154,1,1.257,-0.587,0,0,0,
135552,18:02:24,ALTITUDE_HOLD,0.1,0.04,0.04,-0.157,1,1.261,-0.587,0,0,0,
135652,18:02:25,ALTITUDE_HOLD,0.1,-0.06,-0.06,-0.153,1,1.255,-0.601,0,0,0,
135752,18:02:25,ALTITUDE_HOLD,0.1,-0.01,-0.01,-0.152,1,1.254,-0.601,0,0,0,
135852,18:02:25,ALTITUDE_HOLD,0.1,0,0,-0.152,1,1.254,-0.601,0,0,0,
135952,18:02:25,ALTITUDE_HOLD,0.1,-0.05,-0.05,-0.149,1,1.249,-0.616,0,0,0,
136052,18:02:25,ALTITUDE_HOLD,0.1,0.07,0.07,-0.154,1,1.256,-0.616,0,0,0,
136152,18:02:25,ALTITUDE_HOLD,0.1,-0.1,-0.1,-0.148,1,1.246,-0.623,0,0,0,
136252,18:02:25,ALTITUDE_HOLD,0.1,0.03,0.03,-0.149,1,1.249,-0.623,0,0,0,
136352,18:02:25,ALTITUDE_HOLD,0.1,-0.06,-0.06,-0.146,1,1.243,-0.636,0,0,0,
136452,18:02:25,ALTITUDE_HOLD,0.1,-0.01,-0.01,-0.145,1,1.242,-0.636,0,0,0,
136552,18:02:25,ALTITUDE_HOLD,0.1,-0.04,-0.04,-0.143,1,1.238,-0.651,0,0,0,
136652,18:02:26,ALTITUDE_HOLD,0.1,-0.03,-0.03,-0.141,1,1.235,-0.651,0,0,0,
136752,18:02:26,ALTITUDE_HOLD,0.1,-0.03,-0.03,-0.139,1,1.232,-0.651,0,0,0,
136852,18:02:26,ALTITUDE_HOLD,0.1,-0.06,-0.06,-0.136,1,1.226,-0.662,0,0,0,
136952,18:02:26,ALTITUDE_HOLD,0.1,0,0,-0.136,1,1.226,-0.662,0,0,0,
137052,18:02:26,ALTITUDE_HOLD,0.1,-0.05,-0.05,-0.133,1,1.221,-0.675,0,0,0,
137152,18:02:26,ALTITUDE_HOLD,0.1,-0.02,-0.02,-0.131,1,1.219,-0.675,0,0,0,
137252,18:02:26,ALTITUDE_HOLD,0.1,-0.06,-0.06,-0.128,1,1.213,-0.685,0,0,0,
137352,18:02:26,ALTITUDE_HOLD,0.1,-0.03,-0.03,-0.126,1,1.21,-0.699,0,0,0,
137452,18:02:26,ALTITUDE_HOLD,0.1,-0.08,-0.08,-0.121,1,1.202,-0.706,0,0,0,
137552,18:02:26,ALTITUDE_HOLD,0.1,-0.04,-0.04,-0.119,1,1.198,-0.717,0,0,0,
