millis,time,mode,v_raw,v_hat,v_ref,z_ref,z_meas,u_intVertical,u_pi,leftThrust,rightThrust,verticalThrust
160941,16:43:19,SAFETY,0.000,0.004,-0.035,1.500,0.683,-0.650,-0.771,0.000,0.000,0.000
161041,16:43:19,SAFETY,0.000,0.004,-0.035,1.500,0.688,-0.650,-0.771,0.000,0.000,0.000
161141,16:43:19,SAFETY,0.000,0.004,-0.035,1.500,0.690,-0.650,-0.771,0.000,0.000,0.000
161241,16:43:19,SAFETY,0.000,0.004,-0.035,1.500,0.693,-0.650,-0.771,0.000,0.000,0.000
161341,16:43:19,SAFETY,0.000,0.004,-0.035,1.500,0.696,-0.650,-0.771,0.000,0.000,0.000
161441,16:43:19,SAFETY,0.000,0.004,-0.035,1.500,0.698,-0.650,-0.771,0.000,0.000,0.000
161541,16:43:20,SAFETY,0.000,0.004,-0.035,1.500,0.698,-0.650,-0.771,0.000,0.000,0.000
161641,16:43:20,SAFETY,0.000,0.004,-0.035,1.500,0.702,-0.650,-0.771,0.000,0.000,0.000
161741,16:43:20,SAFETY,0.000,0.004,-0.035,1.500,0.701,-0.650,-0.771,0.000,0.000,0.000
161841,16:43:20,SAFETY,0.000,0.004,-0.035,1.500,0.706,-0.650,-0.771,0.000,0.000,0.000
161941,16:43:20,SAFETY,0.000,0.004,-0.035,1.500,0.705,-0.650,-0.771,0.000,0.000,0.000
162041,16:43:20,SAFETY,0.000,0.004,-0.035,1.500,0.710,-0.650,-0.771,0.000,0.000,0.000
162141,16:43:20,SAFETY,0.000,0.004,-0.035,1.500,0.709,-0.650,-0.771,0.000,0.000,0.000
162241,16:43:20,SAFETY,0.000,0.004,-0.035,1.500,0.714,-0.650,-0.771,0.000,0.000,0.000
162341,16:43:20,SAFETY,0.000,0.004,-0.035,1.500,0.713,-0.650,-0.771,0.000,0.000,0.000
162441,16:43:20,SAFETY,0.000,0.004,-0.035,1.500,0.720,-0.650,-0.771,0.000,0.000,0.000
162541,16:43:21,SAFETY,0.000,0.004,-0.035,1.500,0.716,-0.650,-0.771,0.000,0.000,0.000
162641,16:43:21,SAFETY,0.000,0.004,-0.035,1.500,0.723,-0.650,-0.771,0.000,0.000,0.000
162741,16:43:21,SAFETY,0.000,0.004,-0.035,1.500,0.720,-0.650,-0.771,0.000,0.000,0.000
162841,16:43:21,SAFETY,0.000,0.004,-0.035,1.500,0.727,-0.650,-0.771,0.000,0.000,0.000
162941,16:43:21,SAFETY,0.000,0.004,-0.035,1.500,0.727,-0.650,-0.771,0.000,0.000,0.000
163041,16:43:21,SAFETY,0.000,0.004,-0.035,1.500,0.732,-0.650,-0.771,0.000,0.000,0.000
163141,16:43:21,SAFETY,0.000,0.004,-0.035,1.500,0.730,-0.650,-0.771,0.000,0.000,0.000
163241,16:43:21,SAFETY,0.000,0.004,-0.035,1.500,0.736,-0.650,-0.771,0.000,0.000,0.000
163341,16:43:21,SAFETY,0.000,0.004,-0.035,1.500,0.732,-0.650,-0.771,0.000,0.000,0.000
163441,16:43:21,SAFETY,0.000,0.004,-0.035,1.500,0.740,-0.650,-0.771,0.000,0.000,0.000
163541,16:43:22,SAFETY,0.000,0.004,-0.035,1.500,0.738,-0.650,-0.771,0.000,0.000,0.000
163641,16:43:22,SAFETY,0.000,0.004,-0.035,1.500,0.744,-0.650,-0.771,0.000,0.000,0.000
163741,16:43:22,SAFETY,0.000,0.004,-0.035,1.500,0.742,-0.650,-0.771,0.000,0.000,0.000
163841,16:43:22,SAFETY,0.000,0.004,-0.035,1.500,0.747,-0.650,-0.771,0.000,0.000,0.000
163941,16:43:22,SAFETY,0.000,0.004,-0.035,1.500,0.745,-0.650,-0.771,0.000,0.000,0.000
164041,16:43:22,SAFETY,0.000,0.004,-0.035,1.500,0.748,-0.650,-0.771,0.000,0.000,0.000
164141,16:43:22,SAFETY,0.000,0.004,-0.035,1.500,0.749,-0.650,-0.771,0.000,0.000,0.000
164241,16:43:22,SAFETY,0.000,0.004,-0.035,1.500,0.751,-0.650,-0.771,0.000,0.000,0.000
164341,16:43:22,SAFETY,0.000,0.004,-0.035,1.500,0.751,-0.650,-0.771,0.000,0.000,0.000
164441,16:43:22,SAFETY,0.000,0.004,-0.035,1.500,0.756,-0.650,-0.771,0.000,0.000,0.000
164541,16:43:23,SAFETY,0.000,0.004,-0.035,1.500,0.754,-0.650,-0.771,0.000,0.000,0.000
164641,16:43:23,SAFETY,0.000,0.004,-0.035,1.500,0.759,-0.650,-0.771,0.000,0.000,0.000
164741,16:43:23,SAFETY,0.000,0.004,-0.035,1.500,0.757,-0.650,-0.771,0.000,0.000,0.000
164841,16:43:23,SAFETY,0.000,0.004,-0.035,1.500,0.762,-0.650,-0.771,0.000,0.000,0.000
164941,16:43:23,SAFETY,0.000,0.004,-0.035,1.500,0.760,-0.650,-0.771,0.000,0.000,0.000
165041,16:43:23,SAFETY,0.000,0.004,-0.035,1.500,0.765,-0.650,-0.771,0.000,0.000,0.000
165141,16:43:23,SAFETY,0.000,0.004,-0.035,1.500,0.764,-0.650,-0.771,0.000,0.000,0.000
165241,16:43:23,SAFETY,0.000,0.004,-0.035,1.500,0.768,-0.650,-0.771,0.000,0.000,0.000
165341,16:43:23,SAFETY,0.000,0.004,-0.035,1.500,0.767,-0.650,-0.771,0.000,0.000,0.000
165441,16:43:23,SAFETY,0.000,0.004,-0.035,1.500,0.772,-0.650,-0.771,0.000,0.000,0.000
165541,16:43:24,SAFETY,0.000,0.004,-0.035,1.500,0.771,-0.650,-0.771,0.000,0.000,0.000
165641,16:43:24,SAFETY,0.000,0.004,-0.035,1.500,0.774,-0.650,-0.771,0.000,0.000,0.000
165741,16:43:24,SAFETY,0.000,0.004,-0.035,1.500,0.773,-0.650,-0.771,0.000,0.000,0.000
165841,16:43:24,SAFETY,0.000,0.004,-0.035,1.500,0.778,-0.650,-0.771,0.000,0.000,0.000
165941,16:43:24,SAFETY,0.000,0.004,-0.035,1.500,0.777,-0.650,-0.771,0.000,0.000,0.000
166041,16:43:24,SAFETY,0.000,0.004,-0.035,1.500,0.780,-0.650,-0.771,0.000,0.000,0.000
166141,16:43:24,SAFETY,0.000,0.004,-0.035,1.500,0.779,-0.650,-0.771,0.000,0.000,0.000
166241,16:43:24,SAFETY,0.000,0.004,-0.035,1.500,0.783,-0.650,-0.771,0.000,0.000,0.000
166341,16:43:24,SAFETY,0.000,0.004,-0.035,1.500,0.780,-0.650,-0.771,0.000,0.000,0.000
166441,16:43:24,SAFETY,0.000,0.004,-0.035,1.500,0.786,-0.650,-0.771,0.000,0.000,0.000
166541,16:43:25,SAFETY,0.000,0.004,-0.035,1.500,0.785,-0.650,-0.771,0.000,0.000,0.000
166641,16:43:25,SAFETY,0.000,0.004,-0.035,1.500,0.786,-0.650,-0.771,0.000,0.000,0.000
166741,16:43:25,SAFETY,0.000,0.004,-0.035,1.500,0.790,-0.650,-0.771,0.000,0.000,0.000
166841,16:43:25,SAFETY,0.000,0.004,-0.035,1.500,0.789,-0.650,-0.771,0.000,0.000,0.000
166941,16:43:25,SAFETY,0.000,0.004,-0.035,1.500,0.793,-0.650,-0.771,0.000,0.000,0.000
167041,16:43:25,SAFETY,0.000,0.004,-0.035,1.500,0.795,-0.650,-0.771,0.000,0.000,0.000
167141,16:43:25,SAFETY,0.000,0.004,-0.035,1.500,0.794,-0.650,-0.771,0.000,0.000,0.000
167241,16:43:25,SAFETY,0.000,0.004,-0.035,1.500,0.798,-0.650,-0.771,0.000,0.000,0.000
167341,16:43:25,SAFETY,0.000,0.004,-0.035,1.500,0.799,-0.650,-0.771,0.000,0.000,0.000
167441,16:43:25,SAFETY,0.000,0.004,-0.035,1.500,0.801,-0.650,-0.771,0.000,0.000,0.000
167541,16:43:26,SAFETY,0.000,0.004,-0.035,1.500,0.800,-0.650,-0.771,0.000,0.000,0.000
167641,16:43:26,SAFETY,0.000,0.004,-0.035,1.500,0.802,-0.650,-0.771,0.000,0.000,0.000
167741,16:43:26,SAFETY,0.000,0.004,-0.035,1.500,0.803,-0.650,-0.771,0.000,0.000,0.000
167841,16:43:26,SAFETY,0.000,0.004,-0.035,1.500,0.799,-0.650,-0.771,0.000,0.000,0.000
167941,16:43:26,SAFETY,0.000,0.004,-0.035,1.500,0.799,-0.650,-0.771,0.000,0.000,0.000
168041,16:43:26,SAFETY,0.000,0.004,-0.035,1.500,0.793,-0.650,-0.771,0.000,0.000,0.000
168141,16:43:26,SAFETY,0.000,0.004,-0.035,1.500,0.791,-0.650,-0.771,0.000,0.000,0.000
168241,16:43:26,SAFETY,0.000,0.004,-0.035,1.500,0.786,-0.650,-0.771,0.000,0.000,0.000
168341,16:43:26,SAFETY,0.000,0.004,-0.035,1.500,0.787,-0.650,-0.771,0.000,0.000,0.000
168441,16:43:26,SAFETY,0.000,0.004,-0.035,1.500,0.781,-0.650,-0.771,0.000,0.000,0.000
168541,16:43:27,SAFETY,0.000,0.004,-0.035,1.500,0.784,-0.650,-0.771,0.000,0.000,0.000
168641,16:43:27,SAFETY,0.000,0.004,-0.035,1.500,0.776,-0.650,-0.771,0.000,0.000,0.000
168741,16:43:27,SAFETY,0.000,0.004,-0.035,1.500,0.776,-0.650,-0.771,0.000,0.000,0.000
168841,16:43:27,SAFETY,0.000,0.004,-0.035,1.500,0.772,-0.650,-0.771,0.000,0.000,0.000
168941,16:43:27,SAFETY,0.000,0.004,-0.035,1.500,0.768,-0.650,-0.771,0.000,0.000,0.000
169041,16:43:27,SAFETY,0.000,0.004,-0.035,1.500,0.763,-0.650,-0.771,0.000,0.000,0.000
169141,16:43:27,SAFETY,0.000,0.004,-0.035,1.500,0.761,-0.650,-0.771,0.000,0.000,0.000
169241,16:43:27,SAFETY,0.000,0.004,-0.035,1.500,0.753,-0.650,-0.771,0.000,0.000,0.000
169341,16:43:27,SAFETY,0.000,0.004,-0.035,1.500,0.756,-0.650,-0.771,0.000,0.000,0.000
169441,16:43:27,SAFETY,0.000,0.004,-0.035,1.500,0.750,-0.650,-0.771,0.000,0.000,0.000
169541,16:43:28,SAFETY,0.000,0.004,-0.035,1.500,0.745,-0.650,-0.771,0.000,0.000,0.000
169641,16:43:28,SAFETY,0.000,0.004,-0.035,1.500,0.734,-0.650,-0.771,0.000,0.000,0.000
169741,16:43:28,SAFETY,0.000,0.004,-0.035,1.500,0.726,-0.650,-0.771,0.000,0.000,0.000
169841,16:43:28,SAFETY,0.000,0.004,-0.035,1.500,0.712,-0.650,-0.771,0.000,0.000,0.000
169941,16:43:28,SAFETY,0.000,0.004,-0.035,1.500,0.704,-0.650,-0.771,0.000,0.000,0.000
170041,16:43:28,SAFETY,0.000,0.004,-0.035,1.500,0.696,-0.650,-0.771,0.000,0.000,0.000
170141,16:43:28,SAFETY,0.000,0.004,-0.035,1.500,0.689,-0.650,-0.771,0.000,0.000,0.000
170241,16:43:28,SAFETY,0.000,0.004,-0.035,1.500,0.680,-0.650,-0.771,0.000,0.000,0.000
170341,16:43:28,SAFETY,0.000,0.004,-0.035,1.500,0.677,-0.650,-0.771,0.000,0.000,0.000
170441,16:43:28,SAFETY,0.000,0.004,-0.035,1.500,0.667,-0.650,-0.771,0.000,0.000,0.000
170541,16:43:29,SAFETY,0.000,0.004,-0.035,1.500,0.664,-0.650,-0.771,0.000,0.000,0.000
170641,16:43:29,SAFETY,0.000,0.004,-0.035,1.500,0.658,-0.650,-0.771,0.000,0.000,0.000
170741,16:43:29,SAFETY,0.000,0.004,-0.035,1.500,0.656,-0.650,-0.771,0.000,0.000,0.000
170841,16:43:29,SAFETY,0.000,0.004,-0.035,1.500,0.652,-0.650,-0.771,0.000,0.000,0.000
170941,16:43:29,SAFETY,0.000,0.004,-0.035,1.500,0.652,-0.650,-0.771,0.000,0.000,0.000
171041,16:43:29,SAFETY,0.000,0.004,-0.035,1.500,0.648,-0.650,-0.771,0.000,0.000,0.000
171141,16:43:29,SAFETY,0.000,0.004,-0.035,1.500,0.646,-0.650,-0.771,0.000,0.000,0.000
171241,16:43:29,SAFETY,0.000,0.004,-0.035,1.500,0.642,-0.650,-0.771,0.000,0.000,0.000
171341,16:43:29,SAFETY,0.000,0.004,-0.035,1.500,0.637,-0.650,-0.771,0.000,0.000,0.000
171441,16:43:29,SAFETY,0.000,0.004,-0.035,1.500,0.633,-0.650,-0.771,0.000,0.000,0.000
171541,16:43:30,SAFETY,0.000,0.004,-0.035,1.500,0.628,-0.650,-0.771,0.000,0.000,0.000
171641,16:43:30,SAFETY,0.000,0.004,-0.035,1.500,0.625,-0.650,-0.771,0.000,0.000,0.000
171741,16:43:30,SAFETY,0.000,0.004,-0.035,1.500,0.624,-0.650,-0.771,0.000,0.000,0.000
171841,16:43:30,SAFETY,0.000,0.004,-0.035,1.500,0.623,-0.650,-0.771,0.000,0.000,0.000
171941,16:43:30,SAFETY,0.000,0.004,-0.035,1.500,0.626,-0.650,-0.771,0.000,0.000,0.000
172041,16:43:30,SAFETY,0.000,0.004,-0.035,1.500,0.628,-0.650,-0.771,0.000,0.000,0.000
172141,16:43:30,SAFETY,0.000,0.004,-0.035,1.500,0.634,-0.650,-0.771,0.000,0.000,0.000
172241,16:43:30,SAFETY,0.000,0.004,-0.035,1.500,0.635,-0.650,-0.771,0.000,0.000,0.000
172341,16:43:30,SAFETY,0.000,0.004,-0.035,1.500,0.639,-0.650,-0.771,0.000,0.000,0.000
172441,16:43:30,SAFETY,0.000,0.004,-0.035,1.500,0.639,-0.650,-0.771,0.000,0.000,0.000
172541,16:43:31,SAFETY,0.000,0.004,-0.035,1.500,0.642,-0.650,-0.771,0.000,0.000,0.000
172641,16:43:31,SAFETY,0.000,0.004,-0.035,1.500,0.642,-0.650,-0.771,0.000,0.000,0.000
172741,16:43:31,SAFETY,0.000,0.004,-0.035,1.500,0.645,-0.650,-0.771,0.000,0.000,0.000
172841,16:43:31,SAFETY,0.000,0.004,-0.035,1.500,0.645,-0.650,-0.771,0.000,0.000,0.000
172941,16:43:31,SAFETY,0.000,0.004,-0.035,1.500,0.648,-0.650,-0.771,0.000,0.000,0.000
173041,16:43:31,SAFETY,0.000,0.004,-0.035,1.500,0.648,-0.650,-0.771,0.000,0.000,0.000
173141,16:43:31,SAFETY,0.000,0.004,-0.035,1.500,0.652,-0.650,-0.771,0.000,0.000,0.000
173241,16:43:31,SAFETY,0.000,0.004,-0.035,1.500,0.651,-0.650,-0.771,0.000,0.000,0.000
173341,16:43:31,SAFETY,0.000,0.004,-0.035,1.500,0.656,-0.650,-0.771,0.000,0.000,0.000
173441,16:43:31,SAFETY,0.000,0.004,-0.035,1.500,0.656,-0.650,-0.771,0.000,0.000,0.000
173541,16:43:32,SAFETY,0.000,0.004,-0.035,1.500,0.662,-0.650,-0.771,0.000,0.000,0.000
173641,16:43:32,SAFETY,0.000,0.004,-0.035,1.500,0.663,-0.650,-0.771,0.000,0.000,0.000
173741,16:43:32,SAFETY,0.000,0.004,-0.035,1.500,0.667,-0.650,-0.771,0.000,0.000,0.000
173841,16:43:32,SAFETY,0.000,0.004,-0.035,1.500,0.669,-0.650,-0.771,0.000,0.000,0.000
173941,16:43:32,SAFETY,0.000,0.004,-0.035,1.500,0.670,-0.650,-0.771,0.000,0.000,0.000
174041,16:43:32,SAFETY,0.000,0.004,-0.035,1.500,0.673,-0.650,-0.771,0.000,0.000,0.000
174141,16:43:32,SAFETY,0.000,0.004,-0.035,1.500,0.672,-0.650,-0.771,0.000,0.000,0.000
174241,16:43:32,SAFETY,0.000,0.004,-0.035,1.500,0.674,-0.650,-0.771,0.000,0.000,0.000
174341,16:43:32,SAFETY,0.000,0.004,-0.035,1.500,0.678,-0.650,-0.771,0.000,0.000,0.000
174441,16:43:32,SAFETY,0.000,0.004,-0.035,1.500,0.677,-0.650,-0.771,0.000,0.000,0.000
174541,16:43:33,SAFETY,0.000,0.004,-0.035,1.500,0.681,-0.650,-0.771,0.000,0.000,0.000
174641,16:43:33,SAFETY,0.000,0.004,-0.035,1.500,0.683,-0.650,-0.771,0.000,0.000,0.000
174741,16:43:33,SAFETY,0.000,0.004,-0.035,1.500,0.682,-0.650,-0.771,0.000,0.000,0.000
174841,16:43:33,SAFETY,0.000,0.004,-0.035,1.500,0.686,-0.650,-0.771,0.000,0.000,0.000
174941,16:43:33,SAFETY,0.000,0.004,-0.035,1.500,0.685,-0.650,-0.771,0.000,0.000,0.000
175041,16:43:33,SAFETY,0.000,0.004,-0.035,1.500,0.687,-0.650,-0.771,0.000,0.000,0.000
175141,16:43:33,SAFETY,0.000,0.004,-0.035,1.500,0.687,-0.650,-0.771,0.000,0.000,0.000
175241,16:43:33,SAFETY,0.000,0.004,-0.035,1.500,0.692,-0.650,-0.771,0.000,0.000,0.000
175341,16:43:33,SAFETY,0.000,0.004,-0.035,1.500,0.690,-0.650,-0.771,0.000,0.000,0.000
175441,16:43:33,SAFETY,0.000,0.004,-0.035,1.500,0.697,-0.650,-0.771,0.000,0.000,0.000
175541,16:43:34,SAFETY,0.000,0.004,-0.035,1.500,0.695,-0.650,-0.771,0.000,0.000,0.000
175641,16:43:34,SAFETY,0.000,0.004,-0.035,1.500,0.699,-0.650,-0.771,0.000,0.000,0.000
175741,16:43:34,SAFETY,0.000,0.004,-0.035,1.500,0.696,-0.650,-0.771,0.000,0.000,0.000
175841,16:43:34,SAFETY,0.000,0.004,-0.035,1.500,0.703,-0.650,-0.771,0.000,0.000,0.000
175941,16:43:34,SAFETY,0.000,0.004,-0.035,1.500,0.703,-0.650,-0.771,0.000,0.000,0.000
176041,16:43:34,SAFETY,0.000,0.004,-0.035,1.500,0.707,-0.650,-0.771,0.000,0.000,0.000
176141,16:43:34,SAFETY,0.000,0.004,-0.035,1.500,0.709,-0.650,-0.771,0.000,0.000,0.000
176241,16:43:34,SAFETY,0.000,0.004,-0.035,1.500,0.714,-0.650,-0.771,0.000,0.000,0.000
176341,16:43:34,SAFETY,0.000,0.004,-0.035,1.500,0.712,-0.650,-0.771,0.000,0.000,0.000
176441,16:43:34,SAFETY,0.000,0.004,-0.035,1.500,0.717,-0.650,-0.771,0.000,0.000,0.000
176541,16:43:35,SAFETY,0.000,0.004,-0.035,1.500,0.717,-0.650,-0.771,0.000,0.000,0.000
176641,16:43:35,ALTITUDE_HOLD,0.000,-0.009,0.167,1.000,0.721,-0.648,-0.542,0.000,0.000,0.000
176741,16:43:35,ALTITUDE_HOLD,0.000,-0.002,0.169,1.000,0.719,-0.646,-0.544,0.000,0.000,0.000
176841,16:43:35,ALTITUDE_HOLD,0.000,0.006,0.165,1.000,0.725,-0.645,-0.549,0.000,0.000,0.000
176941,16:43:35,ALTITUDE_HOLD,0.000,0.004,0.165,1.000,0.725,-0.644,-0.547,0.000,0.000,0.000
177041,16:43:35,ALTITUDE_HOLD,0.000,0.002,0.164,1.000,0.726,-0.642,-0.545,0.000,0.000,0.000
177141,16:43:35,ALTITUDE_HOLD,0.000,-0.004,0.166,1.000,0.724,-0.641,-0.539,0.000,0.000,0.000
177241,16:43:35,ALTITUDE_HOLD,0.000,0.003,0.163,1.000,0.728,-0.639,-0.543,0.000,0.000,0.000
177341,16:43:35,ALTITUDE_HOLD,0.000,-0.012,0.164,1.000,0.727,-0.638,-0.533,0.000,0.000,0.000
177441,16:43:35,ALTITUDE_HOLD,0.000,0.009,0.161,1.000,0.731,-0.637,-0.546,0.000,0.000,0.000
177541,16:43:36,ALTITUDE_HOLD,0.000,-0.004,0.163,1.000,0.729,-0.635,-0.535,0.000,0.000,0.000
177641,16:43:36,ALTITUDE_HOLD,0.000,0.008,0.160,1.000,0.734,-0.634,-0.543,0.000,0.000,0.000
177741,16:43:36,ALTITUDE_HOLD,0.000,-0.010,0.162,1.000,0.730,-0.633,-0.530,0.000,0.000,0.000
177841,16:43:36,ALTITUDE_HOLD,0.000,0.004,0.159,1.000,0.735,-0.632,-0.539,0.000,0.000,0.000
177941,16:43:36,ALTITUDE_HOLD,0.000,-0.001,0.160,1.000,0.733,-0.630,-0.533,0.000,0.000,0.000
178041,16:43:36,ALTITUDE_HOLD,0.000,0.002,0.159,1.000,0.735,-0.629,-0.535,0.000,0.000,0.000
178141,16:43:36,ALTITUDE_HOLD,0.000,-0.000,0.160,1.000,0.734,-0.628,-0.532,0.000,0.000,0.000
178241,16:43:36,ALTITUDE_HOLD,0.000,0.003,0.160,1.000,0.734,-0.626,-0.533,0.000,0.000,0.000
178341,16:43:36,ALTITUDE_HOLD,0.000,-0.004,0.161,1.000,0.732,-0.625,-0.526,0.000,0.000,0.000
178441,16:43:36,ALTITUDE_HOLD,0.000,0.007,0.160,1.000,0.734,-0.624,-0.532,0.000,0.000,0.000
178541,16:43:37,ALTITUDE_HOLD,0.000,-0.026,0.161,1.000,0.732,-0.622,-0.510,0.000,0.000,0.000
178641,16:43:37,ALTITUDE_HOLD,0.000,0.025,0.159,1.000,0.735,-0.621,-0.541,0.000,0.000,0.000
178741,16:43:37,ALTITUDE_HOLD,0.000,-0.006,0.160,1.000,0.733,-0.620,-0.520,0.000,0.000,0.000
178841,16:43:37,ALTITUDE_HOLD,0.000,0.008,0.159,1.000,0.735,-0.618,-0.528,0.000,0.000,0.000
178941,16:43:37,ALTITUDE_HOLD,0.000,-0.007,0.162,1.000,0.730,-0.617,-0.516,0.000,0.000,0.000
179041,16:43:37,ALTITUDE_HOLD,0.000,0.003,0.160,1.000,0.734,-0.616,-0.522,0.000,0.000,0.000
179141,16:43:37,ALTITUDE_HOLD,0.000,-0.023,0.165,1.000,0.725,-0.614,-0.501,0.000,0.000,0.000
179241,16:43:37,ALTITUDE_HOLD,0.000,0.004,0.163,1.000,0.728,-0.612,-0.517,0.000,0.000,0.000
179341,16:43:37,ALTITUDE_HOLD,0.000,0.002,0.165,1.000,0.725,-0.611,-0.513,0.000,0.000,0.000
179441,16:43:37,ALTITUDE_HOLD,0.000,-0.011,0.169,1.000,0.719,-0.610,-0.502,0.000,0.000,0.000
179541,16:43:38,ALTITUDE_HOLD,0.000,0.006,0.167,1.000,0.721,-0.608,-0.511,0.000,0.000,0.000
179641,16:43:38,ALTITUDE_HOLD,0.000,-0.006,0.172,1.000,0.714,-0.607,-0.500,0.000,0.000,0.000
179741,16:43:38,ALTITUDE_HOLD,0.000,-0.001,0.172,1.000,0.713,-0.605,-0.501,0.000,0.000,0.000
179841,16:43:38,ALTITUDE_HOLD,0.000,-0.000,0.173,1.000,0.711,-0.603,-0.499,0.000,0.000,0.000
179941,16:43:38,ALTITUDE_HOLD,0.000,-0.009,0.176,1.000,0.706,-0.602,-0.490,0.000,0.000,0.000
180041,16:43:38,ALTITUDE_HOLD,0.000,0.002,0.176,1.000,0.707,-0.600,-0.496,0.000,0.000,0.000
180141,16:43:38,ALTITUDE_HOLD,0.000,-0.008,0.181,1.000,0.699,-0.599,-0.485,0.000,0.000,0.000
180241,16:43:38,ALTITUDE_HOLD,0.000,0.010,0.179,1.000,0.702,-0.597,-0.496,0.000,0.000,0.000
180341,16:43:38,ALTITUDE_HOLD,0.000,-0.023,0.184,1.000,0.694,-0.596,-0.472,0.000,0.000,0.000
180441,16:43:38,ALTITUDE_HOLD,0.000,-0.040,0.185,1.000,0.692,-0.594,-0.459,0.000,0.000,0.000
180541,16:43:39,ALTITUDE_HOLD,0.000,0.033,0.185,1.000,0.691,-0.592,-0.501,0.000,0.000,0.000
180641,16:43:39,ALTITUDE_HOLD,0.000,-0.017,0.189,1.000,0.685,-0.590,-0.467,0.000,0.000,0.000
180741,16:43:39,ALTITUDE_HOLD,0.000,-0.000,0.191,1.000,0.682,-0.589,-0.474,0.000,0.000,0.000
180841,16:43:39,ALTITUDE_HOLD,0.000,-0.017,0.193,1.000,0.679,-0.587,-0.461,0.000,0.000,0.000
180941,16:43:39,ALTITUDE_HOLD,0.000,0.005,0.194,1.000,0.677,-0.585,-0.472,0.000,0.000,0.000
181041,16:43:39,ALTITUDE_HOLD,0.000,-0.016,0.197,1.000,0.672,-0.584,-0.456,0.000,0.000,0.000
181141,16:43:39,ALTITUDE_HOLD,0.000,0.035,0.196,1.000,0.673,-0.582,-0.485,0.000,0.000,0.000
181241,16:43:39,ALTITUDE_HOLD,0.000,-0.033,0.204,1.000,0.660,-0.580,-0.438,0.000,0.000,0.000
181341,16:43:39,ALTITUDE_HOLD,0.000,0.037,0.202,1.000,0.663,-0.578,-0.479,0.000,0.000,0.000
181441,16:43:39,ALTITUDE_HOLD,0.000,-0.012,0.208,1.000,0.653,-0.576,-0.444,0.000,0.000,0.000
181541,16:43:40,ALTITUDE_HOLD,0.000,0.004,0.209,1.000,0.652,-0.574,-0.451,0.000,0.000,0.000
181641,16:43:40,ALTITUDE_HOLD,0.000,-0.005,0.213,1.000,0.645,-0.572,-0.442,0.000,0.000,0.000
181741,16:43:40,ALTITUDE_HOLD,0.000,0.001,0.214,1.000,0.643,-0.570,-0.443,0.000,0.000,0.000
181841,16:43:40,ALTITUDE_HOLD,0.000,-0.020,0.219,1.000,0.635,-0.568,-0.425,0.000,0.000,0.000
181941,16:43:40,ALTITUDE_HOLD,0.000,0.025,0.218,1.000,0.636,-0.566,-0.450,0.000,0.000,0.000
182041,16:43:40,ALTITUDE_HOLD,0.000,-0.007,0.223,1.000,0.628,-0.564,-0.426,0.000,0.000,0.000
182141,16:43:40,ALTITUDE_HOLD,0.000,0.007,0.223,1.000,0.628,-0.562,-0.433,0.000,0.000,0.000
182241,16:43:40,ALTITUDE_HOLD,0.000,-0.008,0.228,1.000,0.620,-0.560,-0.419,0.000,0.000,0.000
182341,16:43:40,ALTITUDE_HOLD,0.000,0.002,0.229,1.000,0.618,-0.558,-0.422,0.000,0.000,0.000
182441,16:43:40,ALTITUDE_HOLD,0.000,-0.007,0.233,1.000,0.612,-0.556,-0.413,0.000,0.000,0.000
182541,16:43:41,ALTITUDE_HOLD,0.000,-0.000,0.234,1.000,0.610,-0.554,-0.414,0.000,0.000,0.000
182641,16:43:41,ALTITUDE_HOLD,0.000,-0.003,0.237,1.000,0.605,-0.552,-0.408,0.000,0.000,0.000
182741,16:43:41,ALTITUDE_HOLD,0.000,-0.000,0.239,1.000,0.602,-0.550,-0.407,0.000,0.000,0.000
182841,16:43:41,ALTITUDE_HOLD,0.000,-0.004,0.243,1.000,0.595,-0.548,-0.400,0.000,0.000,0.000
182941,16:43:41,ALTITUDE_HOLD,0.000,-0.000,0.245,1.000,0.592,-0.546,-0.399,0.000,0.000,0.000
183041,16:43:41,ALTITUDE_HOLD,0.000,-0.005,0.248,1.000,0.586,-0.543,-0.391,0.000,0.000,0.000
183141,16:43:41,ALTITUDE_HOLD,0.000,0.002,0.249,1.000,0.585,-0.541,-0.393,0.000,0.000,0.000
183241,16:43:41,ALTITUDE_HOLD,0.000,-0.012,0.253,1.000,0.579,-0.539,-0.380,0.000,0.000,0.000
